0.1	0.3	0.3	0.3	
0.1	0.295	0.295	0.31	
0.1	0.29	0.305	0.305	
0.1	0.3	0.3	0.3	
0.1	0.31	0.295	0.295	
0.115	0.305	0.29	0.29	
0.11	0.32	0.285	0.285	
0.125	0.315	0.28	0.28	
0.14	0.31	0.275	0.275	
0.135	0.305	0.29	0.27	
0.15	0.3	0.285	0.265	
0.145	0.295	0.28	0.28	
0.14	0.29	0.295	0.275	
0.155	0.285	0.29	0.27	
0.15	0.28	0.305	0.265	
0.145	0.275	0.3	0.28	
0.14	0.29	0.295	0.275	
0.135	0.305	0.29	0.27	
0.13	0.3	0.305	0.265	
0.125	0.295	0.3	0.28	
0.12	0.31	0.295	0.275	
0.135	0.305	0.29	0.27	
0.13	0.32	0.285	0.265	
0.125	0.335	0.28	0.26	
0.14	0.33	0.275	0.255	
0.135	0.325	0.27	0.27	
0.13	0.32	0.285	0.265	
0.125	0.315	0.3	0.26	
0.12	0.31	0.295	0.275	
0.115	0.325	0.29	0.27	
0.11	0.32	0.285	0.285	
0.125	0.315	0.28	0.28	
0.12	0.31	0.275	0.295	
0.115	0.325	0.27	0.29	
0.11	0.34	0.265	0.285	
0.125	0.335	0.26	0.28	
0.14	0.33	0.255	0.275	
0.135	0.345	0.25	0.27	
0.13	0.34	0.245	0.285	
0.125	0.335	0.24	0.3	
0.12	0.35	0.235	0.295	
0.135	0.345	0.23	0.29	
0.13	0.34	0.245	0.285	
0.125	0.355	0.24	0.28	
0.14	0.35	0.235	0.275	
0.155	0.345	0.23	0.27	
0.15	0.34	0.225	0.285	
0.165	0.335	0.22	0.28	
0.18	0.33	0.215	0.275	
0.195	0.325	0.21	0.27	
0.19	0.32	0.205	0.285	
0.185	0.315	0.22	0.28	
0.18	0.31	0.215	0.295	
0.175	0.305	0.23	0.29	
0.17	0.32	0.225	0.285	
0.165	0.335	0.22	0.28	
0.16	0.33	0.215	0.295	
0.155	0.325	0.23	0.29	
0.15	0.34	0.225	0.285	
0.145	0.335	0.24	0.28	
0.16	0.33	0.235	0.275	
0.155	0.325	0.23	0.29	
0.17	0.32	0.225	0.285	
0.165	0.315	0.24	0.28	
0.18	0.31	0.235	0.275	
0.175	0.325	0.23	0.27	
0.17	0.34	0.225	0.265	
0.165	0.355	0.22	0.26	
0.16	0.35	0.215	0.275	
0.155	0.345	0.21	0.29	
0.15	0.34	0.225	0.285	
0.145	0.355	0.22	0.28	
0.14	0.35	0.235	0.275	
0.135	0.345	0.25	0.27	
0.15	0.34	0.245	0.265	
0.145	0.335	0.26	0.26	
0.14	0.33	0.275	0.255	
0.135	0.345	0.27	0.25	
0.13	0.34	0.285	0.245	
0.125	0.355	0.28	0.24	
0.12	0.35	0.275	0.255	
0.115	0.365	0.27	0.25	
0.11	0.36	0.285	0.245	
0.125	0.355	0.28	0.24	
0.12	0.35	0.295	0.235	
0.135	0.345	0.29	0.23	
0.13	0.34	0.285	0.245	
0.125	0.355	0.28	0.24	
0.12	0.35	0.295	0.235	
0.115	0.365	0.29	0.23	
0.13	0.36	0.285	0.225	
0.125	0.355	0.28	0.24	
0.12	0.35	0.275	0.255	
0.115	0.365	0.27	0.25	
0.13	0.36	0.265	0.245	
0.145	0.355	0.26	0.24	
0.14	0.37	0.255	0.235	
0.135	0.385	0.25	0.23	
0.13	0.38	0.265	0.225	
0.125	0.395	0.26	0.22	
0.12	0.39	0.275	0.215	
