0.1	0.3	0.3	0.3	
0.1	0.31	0.295	0.295	
0.1	0.305	0.29	0.305	
0.1	0.3	0.3	0.3	
0.115	0.295	0.295	0.295	
0.13	0.29	0.29	0.29	
0.145	0.285	0.285	0.285	
0.16	0.28	0.28	0.28	
0.155	0.275	0.275	0.295	
0.17	0.27	0.27	0.29	
0.185	0.265	0.265	0.285	
0.18	0.28	0.26	0.28	
0.175	0.295	0.255	0.275	
0.17	0.29	0.27	0.27	
0.165	0.305	0.265	0.265	
0.18	0.3	0.26	0.26	
0.175	0.295	0.275	0.255	
0.17	0.31	0.27	0.25	
0.165	0.325	0.265	0.245	
0.16	0.34	0.26	0.24	
0.155	0.335	0.275	0.235	
0.15	0.35	0.27	0.23	
0.145	0.345	0.265	0.245	
0.16	0.34	0.26	0.24	
0.155	0.355	0.255	0.235	
0.15	0.37	0.25	0.23	
0.145	0.365	0.265	0.225	
0.14	0.38	0.26	0.22	
0.135	0.375	0.275	0.215	
0.13	0.37	0.27	0.23	
0.125	0.385	0.265	0.225	
0.14	0.38	0.26	0.22	
0.135	0.375	0.255	0.235	
0.13	0.39	0.25	0.23	
0.145	0.385	0.245	0.225	
0.14	0.38	0.26	0.22	
0.135	0.375	0.275	0.215	
0.15	0.37	0.27	0.21	
0.145	0.385	0.265	0.205	
0.14	0.4	0.26	0.2	
0.135	0.415	0.255	0.195	
0.13	0.43	0.25	0.19	
0.125	0.445	0.245	0.185	
0.12	0.44	0.26	0.18	
0.115	0.435	0.255	0.195	
0.13	0.43	0.25	0.19	
0.125	0.425	0.265	0.185	
0.12	0.42	0.26	0.2	
0.115	0.415	0.255	0.215	
0.13	0.41	0.25	0.21	
0.125	0.405	0.265	0.205	
0.12	0.42	0.26	0.2	
0.115	0.415	0.255	0.215	
0.13	0.41	0.25	0.21	
0.125	0.425	0.245	0.205	
0.14	0.42	0.24	0.2	
0.135	0.415	0.235	0.215	
0.15	0.41	0.23	0.21	
0.145	0.405	0.245	0.205	
0.14	0.42	0.24	0.2	
0.135	0.415	0.255	0.195	
0.15	0.41	0.25	0.19	
0.145	0.425	0.245	0.185	
0.14	0.42	0.26	0.18	
0.155	0.415	0.255	0.175	
0.15	0.41	0.27	0.17	
0.165	0.405	0.265	0.165	
0.16	0.42	0.26	0.16	
0.155	0.415	0.275	0.155	
0.15	0.41	0.29	0.15	
0.145	0.425	0.285	0.145	
0.14	0.42	0.28	0.16	
0.135	0.415	0.275	0.175	
0.13	0.43	0.27	0.17	
0.125	0.425	0.265	0.185	
0.12	0.42	0.28	0.18	
0.135	0.415	0.275	0.175	
0.15	0.41	0.27	0.17	
0.145	0.405	0.285	0.165	
0.14	0.42	0.28	0.16	
0.135	0.415	0.275	0.175	
0.13	0.41	0.29	0.17	
0.125	0.425	0.285	0.165	
0.12	0.42	0.3	0.16	
0.115	0.415	0.295	0.175	
0.13	0.41	0.29	0.17	
0.125	0.425	0.285	0.165	
0.12	0.42	0.3	0.16	
0.135	0.415	0.295	0.155	
0.13	0.43	0.29	0.15	
0.125	0.445	0.285	0.145	
0.14	0.44	0.28	0.14	
0.155	0.435	0.275	0.135	
0.15	0.43	0.27	0.15	
0.165	0.425	0.265	0.145	
0.16	0.42	0.26	0.16	
0.155	0.435	0.255	0.155	
0.15	0.45	0.25	0.15	
0.145	0.445	0.265	0.145	
0.14	0.44	0.26	0.16	
0.155	0.435	0.255	0.155	
