1.56545	12.1642
1.85	12.0646
1.86026	12.1808
0.150847	10.1944
1.41941	12.5026
-0.601278	10.2725
-1.13693	10.6405
-0.412114	11.6825
1.72555	13.1305
1.46247	13.3734
-0.776244	10.5428
1.60087	13.2349
-0.620999	10.5548
-1.40691	12.685
0.940041	10.4515
-1.02513	10.0633
1.76591	12.4979
-0.927361	10.859
1.95726	11.966
-1.25046	10.6412
1.59269	13.2381
-0.127611	9.04125
-0.609592	10.1408
0.955054	10.7479
1.47227	12.4948
-0.376533	11.3984
0.0375136	8.5776
-0.636811	10.063
0.653885	10.0058
1.6105	13.6295
-1.17164	10.9
-0.639106	11.4922
-0.0238329	8.92164
-0.406751	10.9987
-0.223562	9.88463
-0.491873	11.353
0.174998	8.81049
-1.47318	13.4192
-1.38607	13.3095
1.54329	12.6777
-1.59464	12.1678
1.36464	13.5236
0.814346	10.5779
0.475377	12.1112
0.888238	10.1258
-0.70578	10.7724
-0.504773	12.2672
-0.254264	10.7978
-0.840699	9.65888
0.358214	10.4343
0.664124	10.9548
0.953976	10.4492
1.73888	14.0101
-0.692507	11.3746
1.66774	13.6738
1.38105	11.8823
-0.836458	11.0992
0.579806	12.1101
1.49082	13.3531
1.32624	11.6089
-1.14319	11.0055
-0.0986083	9.1956
1.05258	10.3652
-1.11338	10.4828
1.87682	12.4231
0.769298	10.052
1.69783	14.2609
-1.70988	13.3048
-1.28963	11.4332
0.784029	9.98642
-0.251217	10.0708
-1.44655	13.0366
-1.78636	14.1314
-1.53372	12.7967
-1.8793	13.9583
0.452363	12.1646
-1.99309	13.4923
1.78586	12.8362
-0.688137	10.961
1.44328	12.7598
