-0.294065	9.94543
-0.934115	10.654
0.775107	11.1747
-1.56715	13.7693
1.85333	11.8038
-0.414678	11.5833
-0.0817283	8.77023
0.988183	9.77968
-0.19215	9.77821
0.605236	10.3747
1.50115	12.5908
0.933611	10.2561
-0.682851	11.2021
1.06206	11.0193
-0.00594757	9.36076
1.42951	12.0407
1.72099	12.3545
0.606257	10.7067
0.0600527	9.34617
-0.190418	9.76728
0.662824	10.5217
-1.34948	11.91
-0.531749	10.2493
-0.806262	10.3039
-1.94037	13.3478
1.87178	13.3233
-0.663362	10.8483
0.818794	10.5591
1.73893	13.2243
-1.75471	12.2665
-1.42869	13.0719
0.174627	9.95739
-1.76841	14.0528
0.648927	10.2433
-0.513483	11.8231
-0.239254	10.789
-1.87004	12.9404
1.86515	12.4323
0.928157	9.96164
-1.56233	13.2315
-1.53963	12.4058
1.85231	13.6015
-1.28214	12.6736
-0.111517	9.80292
1.62616	12.1452
-0.55129	10.5773
0.111129	9.33884
1.23645	12.016
-1.25708	12.5547
0.28063	9.65382
1.35001	11.7898
0.733791	10.6401
0.228709	10.4149
-0.0320185	8.84077
1.24023	12.395
0.038263	8.48841
-1.83442	13.6308
0.982602	10.8689
-0.303999	10.738
-1.40442	12.2855
1.48661	14.1309
1.41548	12.0939
1.67073	12.3402
-1.59501	14.0397
-0.863497	10.0914
1.01729	10.1412
-0.653826	10.006
-0.643816	11.3643
1.37524	12.0955
-1.76777	12.1026
0.828639	11.0294
-1.24688	11.9965
0.945859	10.5491
1.48743	12.813
-1.69973	13.1997
-1.7042	12.0012
1.4464	14.2092
-0.488633	10.225
1.15428	10.2282
0.789937	10.1682
-1.81563	12.7668
-0.314112	10.8054
-0.767739	10.0591
0.58405	10.9808
-1.2355	12.0073
-0.438337	11.118
-1.34445	12.4904
-0.110176	8.87264
-1.24037	10.445
1.37802	13.2503
-0.405463	10.8832
-0.307032	10.6539
1.0419	9.31042
1.40308	12.5331
0.228538	9.02519
-1.62036	13.2195
0.302867	10.3136
0.0679482	9.73098
-0.275164	10.2332
1.83221	13.1204
