0.1	0.3	0.3	0.3	
0.11875	0.29375	0.29375	0.29375	
0.1375	0.2875	0.2875	0.2875	
0.13125	0.28125	0.30625	0.28125	
0.15	0.275	0.3	0.275	
0.14375	0.26875	0.29375	0.29375	
0.1625	0.2625	0.2875	0.2875	
0.15625	0.25625	0.28125	0.30625	
0.175	0.25	0.275	0.3	
0.16875	0.24375	0.26875	0.31875	
0.1625	0.2375	0.2625	0.3375	
0.18125	0.23125	0.25625	0.33125	
0.2	0.225	0.25	0.325	
0.19375	0.21875	0.26875	0.31875	
0.1875	0.2125	0.2625	0.3375	
0.18125	0.20625	0.28125	0.33125	
0.2	0.2	0.275	0.325	
0.21875	0.19375	0.26875	0.31875	
0.2375	0.1875	0.2625	0.3125	
0.25625	0.18125	0.25625	0.30625	
0.275	0.175	0.25	0.3	
0.29375	0.16875	0.24375	0.29375	
0.3125	0.1625	0.2375	0.2875	
0.33125	0.15625	0.23125	0.28125	
0.35	0.15	0.225	0.275	
0.36875	0.14375	0.21875	0.26875	
0.3625	0.1375	0.2125	0.2875	
0.35625	0.13125	0.23125	0.28125	
0.35	0.125	0.225	0.3	
0.36875	0.11875	0.21875	0.29375	
0.3625	0.1125	0.2125	0.3125	
0.38125	0.10625	0.20625	0.30625	
0.375	0.1	0.225	0.3	
0.36875	0.1	0.2375	0.29375	
0.3625	0.1	0.23125	0.30625	
0.35625	0.1	0.225	0.31875	
0.35	0.1	0.2375	0.3125	
0.3625	0.1	0.23125	0.30625	
0.35625	0.1	0.225	0.31875	
0.35	0.1	0.2375	0.3125	
0.34375	0.1	0.23125	0.325	
0.3375	0.1	0.225	0.3375	
0.33125	0.1	0.21875	0.35	
0.325	0.1	0.2125	0.3625	
0.31875	0.1	0.20625	0.375	
0.3125	0.1	0.21875	0.36875	
0.325	0.1	0.2125	0.3625	
0.3375	0.1	0.20625	0.35625	
0.35	0.1	0.2	0.35	
0.34375	0.1	0.2125	0.34375	
0.35625	0.1	0.20625	0.3375	
0.35	0.1	0.2	0.35	
0.3625	0.1	0.19375	0.34375	
0.35625	0.1	0.1875	0.35625	
0.36875	0.1	0.18125	0.35	
0.3625	0.1	0.19375	0.34375	
0.375	0.1	0.1875	0.3375	
0.36875	0.1	0.18125	0.35	
0.38125	0.1	0.175	0.34375	
0.375	0.1	0.16875	0.35625	
0.36875	0.1	0.18125	0.35	
0.3625	0.1	0.19375	0.34375	
0.35625	0.1	0.20625	0.3375	
0.35	0.1	0.2	0.35	
0.34375	0.1	0.2125	0.34375	
0.35625	0.1	0.20625	0.3375	
0.36875	0.1	0.2	0.33125	
0.3625	0.1	0.19375	0.34375	
0.35625	0.1	0.20625	0.3375	
0.36875	0.1	0.2	0.33125	
0.3625	0.1	0.2125	0.325	
0.35625	0.1	0.20625	0.3375	
0.36875	0.1	0.2	0.33125	
0.3625	0.1	0.2125	0.325	
0.35625	0.1	0.225	0.31875	
0.35	0.1	0.2375	0.3125	
0.34375	0.1	0.25	0.30625	
0.35625	0.1	0.24375	0.3	
0.35	0.1	0.2375	0.3125	
0.34375	0.1	0.25	0.30625	
0.3375	0.1	0.24375	0.31875	
