0.2	0.2	0.2	0.2	0.2	
0.195	0.22	0.195	0.195	0.195	
0.19	0.215	0.19	0.215	0.19	
0.185	0.21	0.21	0.21	0.185	
0.18	0.205	0.205	0.205	0.205	
0.175	0.2	0.225	0.2	0.2	
0.195	0.195	0.22	0.195	0.195	
0.19	0.215	0.215	0.19	0.19	
0.21	0.21	0.21	0.185	0.185	
0.205	0.205	0.205	0.18	0.205	
0.2	0.2	0.2	0.175	0.225	
0.195	0.195	0.195	0.17	0.245	
0.19	0.19	0.215	0.165	0.24	
0.185	0.185	0.235	0.16	0.235	
0.18	0.205	0.23	0.155	0.23	
0.175	0.2	0.225	0.15	0.25	
0.17	0.22	0.22	0.145	0.245	
0.165	0.215	0.215	0.165	0.24	
0.16	0.21	0.235	0.16	0.235	
0.155	0.23	0.23	0.155	0.23	
0.175	0.225	0.225	0.15	0.225	
0.17	0.22	0.22	0.17	0.22	
0.165	0.215	0.215	0.19	0.215	
0.16	0.21	0.235	0.185	0.21	
0.18	0.205	0.23	0.18	0.205	
0.175	0.2	0.25	0.175	0.2	
0.17	0.195	0.245	0.17	0.22	
0.165	0.19	0.24	0.19	0.215	
0.16	0.185	0.235	0.185	0.235	
0.155	0.18	0.23	0.18	0.255	
0.15	0.2	0.225	0.175	0.25	
0.145	0.195	0.22	0.195	0.245	
0.165	0.19	0.215	0.19	0.24	
0.16	0.185	0.235	0.185	0.235	
0.155	0.205	0.23	0.18	0.23	
0.15	0.2	0.25	0.175	0.225	
0.17	0.195	0.245	0.17	0.22	
0.165	0.19	0.24	0.165	0.24	
0.185	0.185	0.235	0.16	0.235	
0.18	0.18	0.255	0.155	0.23	
0.175	0.2	0.25	0.15	0.225	
0.17	0.195	0.245	0.145	0.245	
0.19	0.19	0.24	0.14	0.24	
0.185	0.185	0.26	0.135	0.235	
0.18	0.18	0.255	0.13	0.255	
0.175	0.175	0.25	0.125	0.275	
0.195	0.17	0.245	0.12	0.27	
0.19	0.165	0.24	0.115	0.29	
0.185	0.16	0.235	0.135	0.285	
0.18	0.18	0.23	0.13	0.28	
0.2	0.175	0.225	0.125	0.275	
0.195	0.17	0.22	0.145	0.27	
0.19	0.165	0.24	0.14	0.265	
0.185	0.16	0.26	0.135	0.26	
0.18	0.18	0.255	0.13	0.255	
0.175	0.2	0.25	0.125	0.25	
0.17	0.195	0.245	0.12	0.27	
0.165	0.19	0.265	0.115	0.265	
0.16	0.185	0.26	0.11	0.285	
0.155	0.205	0.255	0.105	0.28	
0.15	0.2	0.25	0.125	0.275	
0.145	0.195	0.245	0.12	0.295	
0.14	0.215	0.24	0.115	0.29	
0.135	0.21	0.235	0.135	0.285	
0.13	0.205	0.23	0.13	0.305	
0.125	0.2	0.225	0.125	0.325	
0.12	0.195	0.245	0.12	0.32	
0.115	0.19	0.24	0.115	0.34	
0.135	0.185	0.235	0.11	0.335	
0.13	0.18	0.255	0.105	0.33	
0.125	0.2	0.25	0.1	0.325	
0.12	0.195	0.245	0.1	0.34	
0.135	0.19	0.24	0.1	0.335	
0.13	0.185	0.235	0.12	0.33	
0.125	0.18	0.23	0.14	0.325	
0.12	0.175	0.25	0.135	0.32	
0.14	0.17	0.245	0.13	0.315	
0.135	0.19	0.24	0.125	0.31	
0.13	0.21	0.235	0.12	0.305	
0.125	0.205	0.23	0.14	0.3	
0.145	0.2	0.225	0.135	0.295	
