1.80566	-1.88173	2539.02
1.966	1.25944	625.524
0.990782	-1.31776	523.442
0.844869	-1.34635	428.692
-1.85792	-1.6118	2700.86
-0.916502	0.835312	3.34439
0.41687	-1.22844	198.931
-0.290827	-0.831938	77.9568
1.87941	1.27048	527.668
-1.54974	0.826827	254.522
0.0533759	0.401861	15.8081
-0.322354	0.196025	2.36335
-0.601621	-1.12303	216.388
-1.73914	0.551267	563.512
-0.0151261	-1.55829	265.881
1.91532	0.443904	1051
1.11879	-1.17945	644.256
1.85774	-0.441498	1561.51
-0.544528	1.4097	132.62
-1.57729	1.01914	222.349
-0.609362	1.45099	117.966
-1.1698	0.486316	84.9945
-1.80377	-1.32806	2170.21
-0.301618	1.79118	296.579
1.90646	-1.25488	2439.33
1.02928	0.562012	24.7421
0.510332	-1.37145	242.558
1.79472	-0.44628	1305.17
-0.201985	-0.0908931	3.05186
-1.05559	1.49271	16.8788
1.23313	1.33776	3.36368
-1.92172	-0.133332	1502.07
-0.38687	0.261619	3.20846
1.32667	1.58864	3.07525
-1.4417	0.226328	317.605
-0.839614	0.944018	9.64541
0.117811	-0.686853	52.8738
0.868795	-0.567723	162.681
0.70545	0.960063	20.1803
1.65215	0.189164	671.647
-1.23495	-1.16464	750.318
-1.24673	-0.472444	399.2
-0.393767	-0.502739	46.5679
0.568038	-0.181174	27.8737
0.626731	-1.18444	266.327
0.261911	-0.199269	8.41482
1.84861	-1.75653	2570.51
-0.0940529	0.539527	28.1848
0.890754	1.63388	70.6461
-1.59824	-1.14153	1400.18
-1.97071	1.26868	713.435
-1.04075	0.465806	39.3168
0.31378	0.31913	5.28712
-0.40536	-0.256022	21.0185
1.04383	1.61294	28.2147
-0.988645	1.52274	34.0287
0.227341	0.746966	47.9599
0.149325	-0.328706	13.8267
1.97274	0.170839	1440.85
1.17723	-1.63767	905.065
-0.910229	0.543024	11.5636
-1.17346	-1.94554	1064.32
-0.675371	-0.506633	93.5874
1.4742	1.68117	23.9513
-1.10569	0.772562	22.4608
1.2396	0.188832	176.258
-1.75194	-0.976036	1660.47
0.418605	-0.0262874	4.35498
-1.42607	-0.630548	694.229
0.177965	-0.289408	11.0948
-1.68972	0.185747	719.802
0.105477	0.774793	63.2573
-0.305025	-1.90316	364.169
-0.073395	-0.671816	45.1321
-1.89368	-1.7013	2831.98
-0.478262	1.95866	313.506
0.1635	0.692878	45.5255
1.75259	1.13552	345.363
-1.2619	0.175601	195.555
-0.381615	0.742981	38.7195
1.25864	1.53317	0.349848
1.19672	1.21678	4.86332
-1.83281	1.37947	367.959
-0.119047	0.984107	97.2363
-1.36747	-0.296146	451.069
-1.63815	-1.68303	2066.76
0.351678	-0.896226	112.796
1.57801	-1.2147	1345.43
0.697822	0.000147056	21.8864
-0.138809	-0.771356	63.8056
1.73983	-0.374948	1123.14
1.12556	1.76729	24.8047
-1.16681	-1.32426	776.816
1.51738	0.147567	487.848
0.524385	1.46024	144.933
-0.302762	0.457588	15.238
1.27691	-1.49744	968.694
-0.0344811	1.23529	145.702
-0.226563	-1.20908	157.162
0.0455184	0.0171209	0.952356
1.16645	0.432745	86.9828
-0.832119	1.40411	54.007
0.25015	1.50824	211.652
0.667815	1.07818	42.8833
1.50692	-1.07075	1139.19
0.967202	1.38664	19.9486
-1.14632	-0.866823	480.23
-0.544389	-0.68697	98.0881
-0.118523	0.789792	61.429
-0.913192	-0.834984	282.184
1.7782	-1.72986	2273.93
-0.479834	0.826659	38.8943
0.404212	0.76755	33.9077
-1.71761	0.254447	712.058
-0.865543	-0.367671	134.623
0.854414	0.449533	7.17872
1.33394	0.60288	137.144
0.70698	-1.54669	418.908
1.6431	-1.00095	1287.76
1.26051	-1.6668	1102.41
0.54902	0.477033	3.38592
-1.21711	-1.672	1059.25
-1.05177	-0.851209	371.871
0.443553	1.60941	187.88
-0.774846	1.67761	119.191
-1.30222	-0.333577	425.474
-1.51352	-1.9704	1986.03
-1.21604	0.872906	39.9505
0.53678	0.101121	3.6748
-0.432616	-1.85414	431.306
1.12819	-1.55396	847.022
1.47063	0.720983	210.17
-1.23709	-1.37488	874.539
1.86135	1.25795	482.8
-1.64886	-0.0536549	767.88
1.8844	1.33948	524.138
1.23364	-1.89292	1271.09
-1.89588	1.82842	313.834
-1.96689	0.640132	988.075
-0.320987	-1.56394	271.236
1.45747	1.81259	9.92134
-1.97042	0.870984	833.355
-0.671459	-1.0784	236.657
0.4246	1.40738	138.835
1.88386	1.58286	395.069
1.89305	1.05395	627.927
0.126193	-1.04844	120.893
1.45329	-1.93465	1506.76
-0.204387	1.54482	247.827
-0.200834	-0.618636	46.6608
0.506257	0.414677	2.55959
1.05519	0.493019	38.4942
-0.612485	-1.92889	533.454
-1.71838	-0.654086	1308.37
1.97076	-1.03013	2560.65
-1.17872	-1.13168	582.699
1.04208	-0.783141	359.823
1.2594	-1.92303	1256.09
1.34341	-1.23029	921.268
-1.74765	1.55157	221.698
0.585847	-1.68486	390.908
-1.51665	-1.71907	1475.85
-1.16378	1.76641	23.608
0.499922	-0.0739552	10.9545
-1.9733	0.310372	1318.88
-0.559053	-0.257259	34.8978
1.77229	0.334555	788.213
0.503692	1.55269	167.293
-1.93711	-0.588831	1779.64
-0.87194	1.02118	10.1047
-1.17403	-0.958429	600.352
-1.86801	1.90252	280.863
-1.42714	-1.05364	960.933
1.76362	-0.69753	1566.63
1.88395	1.44736	482.411
0.865651	1.89019	137.979
0.649314	0.616319	4.07076
-0.0670719	0.790059	59.0782
-0.407777	1.82596	269.112
1.7828	1.83659	166.2
1.96124	1.98331	361.976
0.16114	-0.337845	13.6607
1.1478	-0.713466	400.107
1.56042	1.00513	210.887
1.97785	-0.90397	2413.01
1.97145	0.297073	1302.32
0.753684	-0.542168	125.783
-1.32718	-0.444998	452.86
-1.69758	1.96674	91.0041
-1.8184	-0.910291	1839.73
0.207962	-1.12722	141.755
1.2762	1.03726	34.0035
1.01366	-1.71602	692.484
-1.96411	1.64669	512.58
1.04445	-0.198994	158.061
