0.1	0.3	0.3	0.3	
0.1	0.32	0.29	0.29	
0.1	0.31	0.28	0.31	
0.1	0.33	0.27	0.3	
0.1	0.32	0.26	0.32	
0.1	0.31	0.28	0.31	
0.13	0.3	0.27	0.3	
0.12	0.29	0.26	0.33	
0.15	0.28	0.25	0.32	
0.14	0.27	0.28	0.31	
0.13	0.26	0.31	0.3	
0.16	0.25	0.3	0.29	
0.19	0.24	0.29	0.28	
0.18	0.23	0.32	0.27	
0.21	0.22	0.31	0.26	
0.2	0.21	0.3	0.29	
0.19	0.2	0.33	0.28	
0.18	0.19	0.32	0.31	
0.21	0.18	0.31	0.3	
0.24	0.17	0.3	0.29	
0.27	0.16	0.29	0.28	
0.26	0.15	0.28	0.31	
0.29	0.14	0.27	0.3	
0.32	0.13	0.26	0.29	
0.31	0.12	0.25	0.32	
0.3	0.11	0.28	0.31	
0.29	0.1	0.27	0.34	
0.28	0.1	0.29	0.33	
0.27	0.1	0.28	0.35	
0.29	0.1	0.27	0.34	
0.28	0.1	0.29	0.33	
0.27	0.1	0.28	0.35	
0.26	0.1	0.27	0.37	
0.28	0.1	0.26	0.36	
0.3	0.1	0.25	0.35	
0.29	0.1	0.24	0.37	
0.31	0.1	0.23	0.36	
0.3	0.1	0.22	0.38	
0.29	0.1	0.24	0.37	
0.28	0.1	0.23	0.39	
0.3	0.1	0.22	0.38	
0.29	0.1	0.24	0.37	
0.28	0.1	0.26	0.36	
0.27	0.1	0.28	0.35	
0.29	0.1	0.27	0.34	
0.28	0.1	0.29	0.33	
0.27	0.1	0.28	0.35	
0.26	0.1	0.27	0.37	
0.28	0.1	0.26	0.36	
0.3	0.1	0.25	0.35	
0.32	0.1	0.24	0.34	
