0.2	0.2	0.2	0.2	0.2	
0.192	0.192	0.192	0.192	0.232	
0.184	0.184	0.184	0.224	0.224	
0.176	0.216	0.176	0.216	0.216	
0.168	0.248	0.168	0.208	0.208	
0.2	0.24	0.16	0.2	0.2	
0.192	0.232	0.152	0.232	0.192	
0.184	0.264	0.144	0.224	0.184	
0.176	0.256	0.136	0.256	0.176	
0.168	0.248	0.128	0.288	0.168	
0.16	0.24	0.12	0.32	0.16	
0.192	0.232	0.112	0.312	0.152	
0.184	0.224	0.104	0.344	0.144	
0.212	0.216	0.1	0.336	0.136	
0.236	0.208	0.1	0.328	0.128	
0.228	0.2	0.1	0.32	0.152	
0.252	0.192	0.1	0.312	0.144	
0.244	0.184	0.1	0.304	0.168	
0.268	0.176	0.1	0.296	0.16	
0.26	0.168	0.1	0.288	0.184	
0.252	0.192	0.1	0.28	0.176	
0.244	0.184	0.1	0.304	0.168	
0.236	0.176	0.132	0.296	0.16	
0.228	0.168	0.164	0.288	0.152	
0.22	0.2	0.156	0.28	0.144	
0.212	0.192	0.148	0.272	0.176	
0.204	0.184	0.14	0.264	0.208	
0.196	0.216	0.132	0.256	0.2	
0.188	0.208	0.124	0.288	0.192	
0.22	0.2	0.116	0.28	0.184	
0.212	0.232	0.108	0.272	0.176	
0.204	0.264	0.1	0.264	0.168	
0.196	0.256	0.1	0.256	0.192	
0.188	0.248	0.132	0.248	0.184	
0.18	0.24	0.124	0.24	0.216	
0.172	0.232	0.116	0.272	0.208	
0.164	0.224	0.108	0.264	0.24	
0.156	0.216	0.1	0.256	0.272	
0.148	0.208	0.1	0.248	0.296	
0.14	0.2	0.132	0.24	0.288	
0.132	0.192	0.164	0.232	0.28	
0.124	0.184	0.156	0.224	0.312	
0.116	0.216	0.148	0.216	0.304	
0.108	0.208	0.18	0.208	0.296	
0.1	0.2	0.172	0.24	0.288	
0.1	0.192	0.196	0.232	0.28	
0.1	0.216	0.188	0.224	0.272	
0.1	0.208	0.18	0.248	0.264	
0.132	0.2	0.172	0.24	0.256	
0.124	0.192	0.164	0.272	0.248	
0.116	0.184	0.196	0.264	0.24	
